dim_is_requested,ds_night,id_listing_anon,id_user_anon,m_effective_daily_price,m_pricing_cleaning_fee,dim_market,dim_lat,dim_lng,dim_room_type,dim_person_capacity,dim_is_instant_bookable,m_checkouts,m_reviews,days_since_last_booking,cancel_policy,image_quality_score,m_total_overall_rating,m_professional_pictures,dim_has_wireless_internet,ds_night_day_of_week,ds_night_day_of_year,ds_checkin_gap,ds_checkout_gap,occ_occupancy_plus_minus_7_ds_night,occ_occupancy_plus_minus_14_ds_night,occ_occupancy_trailing_90_ds,m_minimum_nights,m_maximum_nights,price_booked_most_recent,listing_m_listing_views_2_6_ds_night_decay,general_market_m_unique_searchers_0_6_ds_night,general_market_m_contacts_0_6_ds_night,general_market_m_reservation_requests_0_6_ds_night,m_available_listings_ds_night,list_count
FALSE,7/5/15,6b2d3ae4-7ec2-4feb-8b3b-904e6fa1a6e1,0e9abe66-c049-49e6-87b4-3163ce5dddbf,157.8879142,44.87219238,Paris,48.864677,2.373927,Entire home/apt,5,FALSE,7,5,209,5,0.349233,25,0,1,0,186,1,7,0,0,0,4,1125,200,0.6,2426.428571,680.4285714,139.7142857,22177,1
FALSE,7/1/15,f29bcc1e-7a49-4da1-986c-d1e9c4b3b3a4,aa02f354-5ace-41c9-9238-af529fdbfcfc,110,100,Los Angeles,34.09909,-118.34572,Private room,1,FALSE,0,0,NA,3,0.031147,0,0,1,3,182,7,7,0,0,0,3,1125,NA,0,1658.142857,367.7142857,47.85714286,8955,2
FALSE,7/3/15,7feed744-4442-45e6-9ca6-3fece148db56,856bc012-0cd8-4d5f-b991-555710b190be,49.58568427,0,Paris,48.932865,2.357051,Private room,2,FALSE,7,5,22,3,0.152542,25,0,1,5,184,7,7,0,0,0.027777778,1,1125,50,0,2542,666.4285714,150.2857143,21544,1
TRUE,7/4/15,fa3e6ffc-1b9e-4bd8-95bc-fb4a376ad873,657f76e5-1fc3-4301-bf89-f7464fcabd81,90.1645875,50.67082499,Paris,48.894108,2.345146,Entire home/apt,4,FALSE,13,8,4,4,0.992691,39,18,1,6,185,2,7,0.285714286,0.307692308,0.38028169,2,1125,88,0,2643.285714,692.2857143,156.1428571,22088,1
FALSE,7/5/15,91b1a9fb-d95e-487a-bc8a-14d468c6ad8e,8efe3689-785d-4d69-aca5-42583b9df330,112.7770816,0,Paris,48.851013,2.356474,Entire home/apt,2,FALSE,54,29,6,5,0.644098,135,0,1,0,186,0,4,0.6,0.620689655,0.688311688,3,1125,109,1.466666667,2426.428571,680.4285714,139.7142857,22177,1
FALSE,7/6/15,d41f0581-82c2-4b8a-bb68-8af0caa506f8,0b8628ee-860a-4535-9b08-e00d7920026c,45,0,San Francisco,37.758316,-122.50381,Private room,1,FALSE,0,0,NA,3,0.398119,0,0,1,1,187,7,7,0,0,0,120,1125,NA,0,927.5714286,122.5714286,26.14285714,2304,1
FALSE,7/1/15,381b5584-65f1-4016-94dd-d58aa31a6e98,f7c9f358-e8d4-428c-9e59-6f8d513b4754,2200,300,Los Angeles,34.121384,-118.36731,Entire home/apt,10,FALSE,0,0,NA,5,NA,0,0,1,3,182,7,7,0,0,0,4,1125,NA,5.6,1658.142857,367.7142857,47.85714286,8955,6
FALSE,7/5/15,519072cd-59da-41b8-992e-4da491564da2,a6697f53-549a-4e57-8062-8f40d638d7c6,140.971352,0,Paris,48.86822,2.387883,Entire home/apt,5,FALSE,0,0,NA,5,0.865352,0,12,1,0,186,4,7,0,0,0,5,60,NA,0.6,2426.428571,680.4285714,139.7142857,22177,1
FALSE,7/7/15,fa0e0592-91e6-47a7-bf49-401a28f8295c,f8491df7-892e-428d-9d24-6fa966d37c16,122.2500686,0,Paris,48.8424,2.427528,Entire home/apt,4,FALSE,11,7,19,5,NA,32,0,1,2,188,2,7,0.214285714,0.142857143,NA,3,1125,126,0,2447.428571,770.4285714,160.1428571,22289,1
FALSE,7/7/15,4176c0e1-15fb-4114-a515-0ac8de4c5fdd,f0423280-89e9-436f-9875-7e58427e19eb,80,0,Los Angeles,34.153625,-118.1031,Shared room,1,FALSE,0,0,NA,3,0.481932,0,0,1,2,188,7,7,0,0,0,1,3,NA,0,1768.428571,448.1428571,62.71428571,8965,1
FALSE,7/3/15,2c9dba4f-4ab9-4efa-8b39-9ad3e682fd18,15d1878b-a8fc-4f4a-83cf-3c1bad7f4838,143.2475323,0,Paris,48.888084,2.347667,Entire home/apt,4,FALSE,0,0,419,3,0.095127,0,0,1,5,184,7,7,0,0,0,7,1125,138,0,2542,666.4285714,150.2857143,21544,1
FALSE,7/6/15,aefb1bc9-d5ba-4879-a282-c2053119d94f,d0214642-9f24-49e2-bb06-69a5891d0780,72.70693563,55.97977448,Paris,48.858086,2.404606,Entire home/apt,2,FALSE,5,1,45,5,0.601603,5,15,1,1,187,7,7,0,0,0.034090909,2,20,75,0,2471.142857,656.5714286,142.8571429,22228,1
FALSE,7/3/15,246e1cef-796b-4b63-a040-4684ff2cd48a,41f958fd-86c0-4c20-bcaf-2f132cd7628a,220,25,Los Angeles,34.05905,-118.3774,Entire home/apt,4,FALSE,2,0,92,3,0.97777,0,29,1,5,184,7,7,0,0,0,1,1125,220,0,2047.571429,439.4285714,74,8411,2
TRUE,7/6/15,2b6e54b9-d110-4080-b718-ad85453e020e,9b2348d1-9c89-42cf-8b58-aa2b33473028,65.21978022,60,Los Angeles,34.057884,-118.35337,Entire home/apt,2,FALSE,39,25,15,4,0.120224,114,0,1,1,187,7,7,0,0.206896552,0.727272727,1,365,75,1.333333333,1779.857143,413.8571429,55.28571429,8984,1
TRUE,7/4/15,4c307631-7e40-4736-a18d-4c9d91263e24,e0275323-a589-4d40-bb87-33c90062ad4b,67.92033716,45.39831421,Paris,48.85638,2.304193,Entire home/apt,1,FALSE,0,0,0,4,NA,0,0,0,6,185,7,1,0.4,0.24137931,NA,1,1125,52,NA,2643.285714,692.2857143,156.1428571,22088,1
TRUE,7/1/15,93ad59f1-49eb-44f2-9a17-9065bf2e1cd3,67f7a119-1aae-478b-a178-b9202154b677,64.44132207,33.821491,Paris,48.857056,2.375183,Entire home/apt,4,FALSE,13,5,2,3,0.943544,21,17,1,3,182,2,7,0,0.086956522,0,7,70,62,1.866666667,2311,627.5714286,140.2857143,20164,1
TRUE,7/5/15,4784b853-9ebb-4eab-9781-dd88fe3d99f7,f2d517a4-1cbe-4409-9bee-836b3c96e269,84.63642294,33.54503939,Paris,48.87234,2.361051,Entire home/apt,3,TRUE,6,2,87,5,0.765593,9,0,1,0,186,7,7,0,0,0.977777778,4,200,47,1.266666667,2426.428571,680.4285714,139.7142857,22177,1
FALSE,7/5/15,6cc5cf9d-9eb8-45e7-baf8-b4e1f1308d31,dbf95b5f-1409-4324-9362-cc13295a478b,67.66624894,33.65414429,Paris,48.891975,2.34872,Entire home/apt,2,FALSE,1,0,274,4,0.88774,0,17,1,0,186,0,7,0,0,0,5,60,79,0,2426.428571,680.4285714,139.7142857,22177,1
FALSE,7/6/15,74c21ecc-9158-48e3-b992-7722b9b139d5,f7853586-efde-46b9-9b99-df2e859e1dae,54.80984378,7.837168217,Paris,48.88932,2.401108,Entire home/apt,2,FALSE,0,0,NA,3,NA,0,0,1,1,187,5,7,0,0,0,2,1125,NA,0,2471.142857,656.5714286,142.8571429,22228,1
FALSE,7/7/15,e1a37b30-c43b-4451-8421-ac8b7f4d5771,1c76dbbb-82db-4611-831e-136a192b22f5,66.68185562,0,Paris,48.90655,2.250229,Entire home/apt,2,TRUE,2,1,26,4,0.201678,5,0,1,2,188,7,7,0,0,0.146067416,3,1125,67,0,2447.428571,770.4285714,160.1428571,22289,1
FALSE,7/3/15,5630d169-1fda-4fcc-a505-60dfa9fa6163,27dd109e-f2d3-46ec-b65c-e55fe14d8ca6,71.62376617,0,Paris,48.85804,2.392156,Entire home/apt,2,FALSE,34,27,8,5,0.230706,122,0,1,5,184,7,5,0.133333333,0.344827586,0.351351351,1,1125,72,0.4,2542,666.4285714,150.2857143,21544,2
TRUE,7/7/15,758fa619-5ae9-4fd4-89f9-f610efac6918,96e4becc-b4af-4d67-9406-3ad330f85ea9,32.42857143,0,Paris,48.894966,2.289754,Entire home/apt,2,FALSE,0,0,NA,3,NA,0,0,1,2,188,6,7,0,0,NA,1,1125,NA,NA,2447.428571,770.4285714,160.1428571,22289,1
FALSE,7/3/15,b47e4975-2794-44bf-88c7-0e8d4a2569ae,3e560f77-3d9a-4cd6-afff-d7872fcaf231,90,35,San Francisco,37.72963,-122.46385,Private room,2,FALSE,1,1,165,4,0.011421,5,0,1,5,184,7,5,0,0,0,2,10,120,0,1092.857143,133.8571429,28.28571429,2304,3
TRUE,7/6/15,c38affee-e067-47cf-bb3e-86eb4083b76b,b2882d3d-94f9-4aa3-8090-74c572a3b5b1,204.75,50,San Francisco,37.763012,-122.40435,Entire home/apt,4,FALSE,20,15,11,5,0.99086,55,25,1,1,187,7,7,0,0,0.307692308,2,365,215,0,927.5714286,122.5714286,26.14285714,2304,1
FALSE,7/7/15,83e6e662-cc6f-4499-ac58-372997673771,41f958fd-86c0-4c20-bcaf-2f132cd7628a,80,25,Los Angeles,34.058506,-118.376976,Private room,2,FALSE,0,0,NA,3,0.977759,0,23,1,2,188,7,7,0,0,0,1,1125,NA,0,1768.428571,448.1428571,62.71428571,8965,2
TRUE,7/4/15,86b9d5c9-81ec-49e6-9baa-bbdc3f748829,62b35fed-5994-4ea9-bcab-08080e305b06,95.74737149,27.27365662,Paris,48.830063,2.330255,Entire home/apt,4,FALSE,5,3,329,4,NA,13,0,1,6,185,7,7,0,0,0,2,15,126,1.2,2643.285714,692.2857143,156.1428571,22088,1
FALSE,7/5/15,67adc024-1351-420a-b77b-40b7306f3ce8,cb6a48f5-8ac1-48b6-ae7f-38637fffa2e0,103.754915,0,Paris,48.864113,2.353033,Entire home/apt,2,FALSE,3,2,397,5,0.384823,9,0,1,0,186,0,4,0,0,0,4,90,118,0,2426.428571,680.4285714,139.7142857,22177,1
TRUE,7/2/15,4784b853-9ebb-4eab-9781-dd88fe3d99f7,f2d517a4-1cbe-4409-9bee-836b3c96e269,84.63642294,33.54503939,Paris,48.87234,2.361051,Entire home/apt,3,TRUE,6,2,84,5,0.76559,9,0,1,4,183,7,7,0,0,0.977272727,4,200,47,0.266666667,2397,676.7142857,144,20407,1
TRUE,7/7/15,9ae3a45a-57f3-4d8b-8136-4a5ab214d1c6,6b9bb3f6-5593-4b7b-a5f4-847808b7db1b,48.45809357,22.54766067,Paris,48.871475,2.289907,Entire home/apt,1,FALSE,5,3,11,5,0.508954,9,0,1,2,188,0,0,NA,NA,0.976744186,15,120,47,4.533333333,2447.428571,770.4285714,160.1428571,22289,1
TRUE,7/4/15,11ec7ee8-897f-4d20-9fa2-c8d966ec8664,1b9b09e5-f27a-43f0-8663-3a2371306254,95,25,Los Angeles,34.100502,-118.44483,Private room,2,FALSE,120,74,7,4,0.250125,339,13,1,6,185,0,0,0,0,0.464285714,1,2112,95,0,2104.857143,467.1428571,79.42857143,8337,1
FALSE,7/4/15,a28212f3-77a1-41a2-9167-6e0ee7f066ad,16b5b5ac-58e3-4a5a-900d-32db99ed6d2c,97.28061423,56.09024048,Paris,48.83734,2.260514,Entire home/apt,4,FALSE,1,0,227,5,0.038937,0,0,1,6,185,4,7,0,0,0,1,15,136,0,2643.285714,692.2857143,156.1428571,22088,1
FALSE,7/5/15,002b616b-0c8c-4809-9af4-c08facc70430,4fb4c1f5-4ef7-4411-9949-f48bf5b12d95,107.1382275,0,Paris,48.871185,2.36819,Entire home/apt,2,FALSE,35,24,4,3,0.987873,100,14,1,0,186,7,7,0,0,0.277777778,3,15,88,0.666666667,2426.428571,680.4285714,139.7142857,22177,1
FALSE,7/5/15,2fa6e132-2c2e-4c35-ae33-f44da748873f,297adc5f-0851-4e7a-8551-611d3ee0d7b5,89.09389443,78.52633667,Paris,48.81422,2.341696,Entire home/apt,4,FALSE,0,0,NA,4,NA,0,0,1,0,186,7,7,0,0,NA,5,1125,NA,0.533333333,2426.428571,680.4285714,139.7142857,22177,1
TRUE,7/5/15,30e4dbb7-dd38-4638-bd13-3e90f69e20d1,37c61605-fc2b-40d1-b47d-819156c8dfd8,95.50640066,22.46799671,Paris,48.88648,2.328967,Entire home/apt,3,FALSE,1,1,39,4,NA,5,0,1,0,186,4,4,0,0,0.181818182,1,8,81,1.333333333,2426.428571,680.4285714,139.7142857,22177,1
FALSE,7/1/15,42b86f08-9159-4a25-a531-c4a5e8d5ccd7,0822ebbc-5938-44f6-99ef-6183566e949d,160,85,Los Angeles,33.98217,-118.46625,Entire home/apt,2,FALSE,28,15,4,5,0.025222,74,0,1,3,182,7,7,0,0,0.627906977,2,90,165,2.533333333,1658.142857,367.7142857,47.85714286,8955,2
FALSE,7/1/15,74943cc8-b110-43d8-90e0-2ac34ae8a774,3808edfe-6b3b-4317-b6eb-9ef0c894c0b2,70,30,San Francisco,37.770428,-122.43856,Shared room,5,FALSE,14,5,18,4,NA,23,0,1,3,182,7,4,0.2,0.275862069,0.494382022,30,1125,240,0,945.4285714,119.1428571,21.71428571,2285,14
TRUE,7/3/15,ebb7902e-e5d4-496c-b91c-6acdabd70163,de6a90f2-25cb-4404-b46f-9302e954fe0f,49.92857143,0,Paris,48.838066,2.413574,Entire home/apt,2,TRUE,22,12,0,5,0.350656,49,0,1,5,184,6,7,0.066666667,0.222222222,0.666666667,5,180,48,4,2542,666.4285714,150.2857143,21544,1
FALSE,7/5/15,8f3a85b9-a92b-4a0c-8048-f33c16d6e561,54ebe561-08d4-4f71-a597-82a0ca8b89ba,200,90,Los Angeles,33.989113,-118.45486,Entire home/apt,6,FALSE,4,1,71,5,0.381047,5,0,1,0,186,7,7,0,0,0.102040816,3,1125,217,0.266666667,1837.571429,422.1428571,59.57142857,8809,3
TRUE,7/1/15,231d44d7-0daf-4387-a017-a0f697f9393f,1b13fa75-a2b9-47bb-8e79-1e2b9f0b69d1,48.30769231,0,Paris,48.843685,2.325123,Shared room,1,FALSE,78,48,2,4,0.390167,183,0,1,3,182,1,7,0.071428571,0.285714286,0.477272727,1,1125,49,2.466666667,2311,627.5714286,140.2857143,20164,1
FALSE,7/1/15,93077dd4-ad8f-4e06-bd9c-c18a4aa75267,220e7c4a-618f-402b-aeb3-c2614f7be956,82.43162346,0,Paris,48.822582,2.419706,Entire home/apt,6,FALSE,6,0,12,4,0.131391,0,0,1,3,182,7,7,0,0,1,1,1125,57,0,2311,627.5714286,140.2857143,20164,1
TRUE,7/3/15,f8b9b4fd-8c52-471b-96da-ee7c026523f7,1d00f1f8-6f9c-44b0-b5c6-4c213b0e608e,49.5,0,Paris,48.831802,2.288105,Entire home/apt,2,FALSE,0,0,NA,3,NA,0,0,1,5,184,4,7,0,0,NA,1,1125,NA,NA,2542,666.4285714,150.2857143,21544,1
FALSE,7/2/15,e88bb3e5-6321-4ab2-bb4a-534189f118a4,b6502188-a8d7-4c17-ac20-7cdaaf7d2fa0,131.2522582,0,Paris,48.883232,2.317291,Private room,2,FALSE,0,0,NA,3,0.171061,0,0,0,4,183,7,7,0,0,0,1,1125,NA,0,2397,676.7142857,144,20407,1
FALSE,7/4/15,c7512253-c52e-413c-9b4e-73f85f3028ab,45fc3812-adb0-4123-b27a-2c3dc364628a,134.1801576,56.09024048,Paris,48.891426,2.372117,Entire home/apt,6,FALSE,2,2,198,4,0.539894,7,0,1,6,185,1,1,0,0,NA,3,1125,150,1.733333333,2643.285714,692.2857143,156.1428571,22088,1
FALSE,7/1/15,4784b853-9ebb-4eab-9781-dd88fe3d99f7,f2d517a4-1cbe-4409-9bee-836b3c96e269,85.7288884,33.65414429,Paris,48.87234,2.361051,Entire home/apt,3,TRUE,6,2,83,5,0.765623,9,0,1,3,182,7,7,0,0,0.977777778,4,200,47,0.333333333,2311,627.5714286,140.2857143,20164,1
FALSE,7/5/15,617bb196-cf71-4c91-b66c-2095a3f259ad,fcca520b-eeac-4ef0-82f3-510ec3b992f7,78.94395709,44.87219238,Paris,48.88604,2.360767,Entire home/apt,2,TRUE,68,29,3,4,0.828099,126,21,1,0,186,7,7,0,0.137931034,0.680851064,2,30,75,1.2,2426.428571,680.4285714,139.7142857,22177,1
FALSE,7/2/15,9a6ff462-06bd-4b61-9af3-fe7407446614,34e4f5d3-4b44-47e5-a64d-6dfab3bbeab3,65.62612911,0,Paris,48.873096,2.380573,Entire home/apt,2,FALSE,111,87,8,4,0.493695,406,0,1,4,183,1,0,0.714285714,0.833333333,0.833333333,6,1125,66,0,2397,676.7142857,144,20407,1
TRUE,7/3/15,190d8e3b-c7fa-4f82-9a07-93aafb64e400,0b89cf02-5cab-418c-8621-2a2552059448,79,25,San Francisco,37.734837,-122.46357,Private room,2,FALSE,31,16,37,5,0.53389,74,18,1,5,184,2,7,0,0.235294118,0.969230769,1,1125,55,0.866666667,1092.857143,133.8571429,28.28571429,2304,1
FALSE,7/2/15,4cebeba4-3e6c-40b3-aa25-6174b6f94329,69440057-a896-416e-9927-ee3bd479b41b,65.62612911,0,Paris,48.81186,2.302457,Shared room,2,FALSE,4,4,222,3,0.852335,18,0,1,4,183,7,7,0,0,0,1,1125,77,0.4,2397,676.7142857,144,20407,1
FALSE,7/4/15,a083869e-73d8-4f48-a360-45a99499656e,a27ed73d-e442-45df-a68e-968b76cc0086,83.86259847,33.65414429,Paris,48.890472,2.320717,Entire home/apt,2,FALSE,19,14,8,4,0.94087,62,0,1,6,185,2,0,0.181818182,0.136363636,0.857142857,2,30,83,0,2643.285714,692.2857143,156.1428571,22088,1
FALSE,7/7/15,d45224f7-0ba4-47ac-9597-94dbb8f96d28,9e2871a2-6f4d-4d56-8ff1-028548c20a79,122.2500686,67.17573547,Paris,48.823986,2.350981,Entire home/apt,3,FALSE,0,0,183,5,0.404301,0,0,1,2,188,7,7,0,0,0,1,20,105,0,2447.428571,770.4285714,160.1428571,22289,1
FALSE,7/3/15,afec07d1-e56d-4bce-af83-f711a4c8a051,900e4649-6f62-4c68-a7b3-8651900d5954,143.2475323,22.43609619,Paris,48.883358,2.38222,Entire home/apt,4,TRUE,1,0,195,5,NA,0,14,1,5,184,7,7,0,0,0,1,7,156,0,2542,666.4285714,150.2857143,21544,1
TRUE,7/1/15,83eebae5-442d-4a52-a6b8-518262d3465d,777855a6-e644-4230-be38-9313e8505aa2,125,0,Los Angeles,34.009,-118.408646,Entire home/apt,2,FALSE,38,18,2,5,0.217257,77,0,1,3,182,4,7,0.2,0.344827586,NA,4,365,125,0.533333333,1658.142857,367.7142857,47.85714286,8955,1
TRUE,7/5/15,d607575a-eaf7-4a2b-ba08-3b9156a3c3be,7eda34a9-a686-4400-a710-47b9e42726ce,106,30,Los Angeles,33.98996,-118.46682,Private room,2,TRUE,209,141,1,4,NA,618,9,1,0,186,0,7,0.133333333,0.172413793,0.756097561,2,45,135,0,1837.571429,422.1428571,59.57142857,8809,2
FALSE,7/4/15,ddbf99cf-9f10-4ac4-aac9-b5dc3e1c8fd2,fd4d21fd-1620-4893-bc2b-11790e46fbb8,200,150,Los Angeles,34.131588,-118.18725,Entire home/apt,4,FALSE,7,6,453,5,0.053168,24,0,1,6,185,7,7,0,0,0,364,365,120,0,2104.857143,467.1428571,79.42857143,8337,1
TRUE,7/2/15,97565598-688d-48e6-8ac3-96e2fb5b435e,17950c3d-b23c-4c0c-86e4-8ed2e9671081,54.25,0,Paris,48.893715,2.377185,Private room,2,TRUE,38,14,0,5,0.242582,58,0,1,4,183,4,7,0.2,0.137931034,0.157894737,1,15,56,0,2397,676.7142857,144,20407,1
FALSE,7/6/15,965946e7-7eaf-4459-b965-3cc068638110,71938e92-e843-4cb2-83eb-9b40d831d30c,67.11409443,0,Paris,48.912216,2.241065,Private room,2,FALSE,1,1,387,4,0.721303,5,0,1,1,187,7,7,0,0,0,1,1125,65,0,2471.142857,656.5714286,142.8571429,22228,1
FALSE,7/2/15,36786861-0587-4652-919a-ae74ab6a82ef,82771998-b64b-4df0-bba0-6826bde5ff43,98.43919367,0,Paris,48.888016,2.391867,Private room,1,FALSE,0,0,NA,3,0.063009,0,0,1,4,183,7,7,0,0,0,6,1125,NA,0,2397,676.7142857,144,20407,1
FALSE,7/3/15,84b56799-9d04-44c6-9535-76859dfc03c0,887afda6-ae6b-4e22-90cc-9b966605eae2,220.380819,0,Paris,48.835247,2.419921,Entire home/apt,5,FALSE,0,0,NA,3,0.150288,0,0,0,5,184,7,7,0,0,0,5,25,NA,0,2542,666.4285714,150.2857143,21544,1
TRUE,7/5/15,89a2b22f-aebc-49b2-8b66-0d56fbb92784,00abd21b-2b3d-4278-9671-e80a224c21aa,129.6666667,0,Paris,48.856564,2.35741,Entire home/apt,2,TRUE,3,1,0,5,0.61893,5,0,1,0,186,0,2,0.25,0.25,0.791666667,3,360,127,0.4,2426.428571,680.4285714,139.7142857,22177,4
FALSE,7/7/15,e226122c-a83b-4d51-8394-401f246df735,97b2ff2b-6cac-4935-95ed-92826624d7e4,55.56821302,22.39191055,Paris,48.854183,2.437908,Entire home/apt,4,FALSE,23,11,35,5,0.558245,34,0,1,2,188,7,4,0,0,0.19047619,1,1125,56,2.266666667,2447.428571,770.4285714,160.1428571,22289,1
TRUE,7/2/15,6de99864-2d50-4ace-baa5-cb5af3beb14f,41e7ea09-669f-4a76-895a-f7df3246df0c,925,0,Los Angeles,33.98261,-118.46727,Entire home/apt,9,FALSE,2,1,56,4,0.942378,5,0,1,4,183,7,7,0,0,0.022222222,1,1125,1100,0.2,1833.714286,404.2857143,62.28571429,8676,1
FALSE,7/6/15,2439b3ce-8cc4-4abb-bded-7cd78518535b,7924bd74-76f3-4bf1-a4b4-20e9459acc8f,85,0,Los Angeles,34.024536,-118.41301,Private room,1,FALSE,13,7,17,3,NA,32,17,1,1,187,6,7,0,0,0.477777778,1,1125,57,0,1779.857143,413.8571429,55.28571429,8984,1
TRUE,7/6/15,308e365a-a6bd-4505-97f4-7f169b9074ad,fcf60837-6af1-4708-a507-54d2668c4f95,137.25,33.78835297,Paris,48.881023,2.333447,Entire home/apt,2,FALSE,3,3,0,5,0.726589,15,0,1,1,187,7,7,0,0.206896552,0.36,1,1125,130,0.533333333,2471.142857,656.5714286,142.8571429,22228,1
FALSE,7/3/15,06a723bd-6d91-4f71-a551-de97c5737e39,e7d5777e-10d2-4a9f-a51e-a0ac2035ea86,92.55994397,22.43609619,Paris,48.858997,2.382312,Entire home/apt,2,FALSE,0,0,NA,5,NA,0,0,1,5,184,7,7,0,0,NA,1,1125,NA,0.266666667,2542,666.4285714,150.2857143,21544,1
TRUE,7/6/15,7fe606a2-79b2-4f96-97d4-4ae51aeb91a0,00abd21b-2b3d-4278-9671-e80a224c21aa,116.6666667,0,Paris,48.872,2.340116,Entire home/apt,2,TRUE,2,1,269,5,NA,5,17,1,1,187,1,2,0,0,0,3,1125,104,0.333333333,2471.142857,656.5714286,142.8571429,22228,4
TRUE,7/4/15,e367f8a0-cb44-4e8f-bb10-d10126c3df51,414159fb-985b-4c60-898d-a10dcf1034b8,89,0,Los Angeles,34.069252,-118.38862,Private room,2,FALSE,0,0,NA,5,NA,0,0,1,6,185,7,7,0,0,0,1,1125,NA,0,2104.857143,467.1428571,79.42857143,8337,3
FALSE,7/4/15,160980c9-2ebc-4031-a6ca-832cec52d085,fb65e228-f697-42d6-809b-a1325bf54401,50.31755908,0,Paris,48.871216,2.369688,Shared room,2,FALSE,20,7,7,5,0.910194,28,0,1,6,185,7,7,0,0,0.035714286,1,1125,36,1,2643.285714,692.2857143,156.1428571,22088,2
TRUE,7/4/15,f63a43c2-2013-4db5-a090-ed8ef6d5dbd2,2776c578-3f22-41f6-aca5-418aed825bf2,180,0,Paris,48.860268,2.365121,Entire home/apt,3,FALSE,1,1,5,5,NA,5,17,1,6,185,3,7,0.266666667,0.192307692,0.166666667,1,1125,175,0.866666667,2643.285714,692.2857143,156.1428571,22088,1
TRUE,7/7/15,caa9e90e-3705-4187-877c-9799bc06b187,3808edfe-6b3b-4317-b6eb-9ef0c894c0b2,80,30,San Francisco,37.687546,-122.46341,Private room,3,FALSE,25,11,3,5,0.971976,49,10,1,2,188,7,7,0,0.103448276,0.755555556,3,1125,80,0.733333333,932.4285714,140.5714286,27.71428571,2268,14
FALSE,7/2/15,eb1d6da6-6e9f-4f04-81b0-90f9b4ab2ab7,741d211f-0551-4603-b53a-94342b7326b2,150,80,Los Angeles,34.119373,-118.36694,Entire home/apt,2,FALSE,0,0,NA,3,0.360681,0,0,0,4,183,7,7,0,0,0,1,1125,NA,0.2,1833.714286,404.2857143,62.28571429,8676,1
TRUE,7/3/15,00027215-15e0-49dc-9c02-ef2f830c03d6,d32e6d5b-55bc-4f8d-93e1-857356de0d83,242.1875,100,Los Angeles,34.02781,-118.48422,Entire home/apt,4,FALSE,27,17,466,5,0.713786,68,11,1,5,184,7,7,0,0,0,120,1125,320,0,2047.571429,439.4285714,74,8411,1
TRUE,7/5/15,25cdde00-7415-48a6-8fe9-fe32f4a44b60,80298e53-dea3-4ac9-89df-f92676aece98,114.1,95,Los Angeles,33.775505,-118.1746,Entire home/apt,4,FALSE,5,1,6,5,0.786852,1,14,1,0,186,7,7,0,0,0.16091954,1,280,138,1.266666667,1837.571429,422.1428571,59.57142857,8809,6
FALSE,7/3/15,0af40945-307b-4a2c-8803-cf19700b3ae6,52c31fd0-749f-4b36-adbe-2e4b569503b9,154.2665733,44.87219238,Paris,48.854767,2.370845,Entire home/apt,6,TRUE,30,11,12,4,NA,51,0,1,5,184,0,1,0.777777778,0.764705882,0.533333333,4,60,156,0,2542,666.4285714,150.2857143,21544,1
FALSE,7/2/15,9d73136d-4d44-415f-a7b2-c99f6e11098f,d7ff71d6-dd54-4906-b9b8-1fbb475e874e,45,0,Los Angeles,33.98803,-118.47253,Shared room,6,FALSE,93,25,2,5,0.550401,86,0,1,4,183,7,7,0,0.103448276,0.385416667,1,7,48,1.066666667,1833.714286,404.2857143,62.28571429,8676,9
FALSE,7/7/15,cd51ee50-aafd-4e8b-b287-45b07a15065a,00df79f3-56fa-4043-b1da-5b66d4bb0b71,85.57504805,0,Paris,48.865917,2.394573,Entire home/apt,3,FALSE,3,3,80,4,0.660353,14,0,1,2,188,7,7,0,0,0.05,2,365,80,0,2447.428571,770.4285714,160.1428571,22289,1
TRUE,7/1/15,8e9737fe-f5d5-4994-96b2-47a4c8428ad8,267e6665-dc14-40e2-a7bd-68b13e6a589c,69,14,Los Angeles,34.02767,-118.49365,Private room,1,FALSE,9,5,4,4,0.740691,22,0,1,3,182,1,7,0.266666667,0.310344828,0.283333333,2,1125,64,1.533333333,1658.142857,367.7142857,47.85714286,8955,6
FALSE,7/2/15,f06a42dc-a032-49d2-826c-19e5b975ad25,dd6296e5-293d-4bd8-8e2b-f92be160b65f,135,75,Los Angeles,34.11168,-118.321465,Entire home/apt,4,TRUE,0,0,221,5,NA,0,19,1,4,183,7,7,0,0,0,1,1125,153,0.6,1833.714286,404.2857143,62.28571429,8676,2
TRUE,7/7/15,dd4b2549-dd7d-4109-b0e0-3a078d096c8c,10461f63-c5dd-4ae9-b2e5-a5f60a218049,92.85714286,70,Los Angeles,34.083065,-118.351135,Entire home/apt,4,FALSE,56,23,2,5,0.304766,90,0,1,2,188,2,7,0.333333333,0.413793103,0.78125,5,120,96,1.933333333,1768.428571,448.1428571,62.71428571,8965,3
TRUE,7/4/15,403b61c7-b44b-4558-8c28-f32e4ae963e3,c076ed21-d0b5-441b-bfd8-2754a939781e,50.32541886,25.69832457,Paris,48.86884,2.355691,Entire home/apt,2,FALSE,79,40,1,3,0.450387,167,0,1,6,185,7,7,0,0,0.696629213,1,1125,65,3.466666667,2643.285714,692.2857143,156.1428571,22088,1
